title,price,등록일시,위치,상태,group,is_member
뉴진스위버스앨범C버전,15000.0,2주 전,전국,판매 중,6,0
뉴진스 omg 미개봉 앨범,1000.0,2달 전,부산광역시 강서구 대저2동,판매 중,6,0
[판완] 뉴진스 블루북 앨범,12000.0,1달 전,전국,판매 중,6,0
뉴진스 미개봉 블루북 하니 양도합니다,25000.0,1달 전,전국,판매 중,6,1
[가격 내림]뉴진스 미개봉 블루북 혜인 양도합니다,10000.0,1달 전,전국,판매 중,6,1
(가격내림!!)뉴진스 오엠지 메세지카드 해린 버전개봉앨범 판매,3000.0,1달 전,전국,판매 중,6,1
뉴진스 다니엘 omg 미개봉 앨범,12000.0,2달 전,전국,판매 중,6,1
뉴진스 omg 해린 메시지카드 미개봉  메세지카드,23000.0,2달 전,전국,판매 중,6,1
뉴진스 위버스 앨범 A VER. 양도,8000.0,2달 전,전국,판매 중,6,0
뉴진스 블루북 해린 미개봉,27000.0,2달 전,전국,판매 중,6,1
뉴진스 민지 omg 앨범 풀구성 양도,7000.0,2달 전,인천광역시 서구 검단4동,판매 중,6,1
뉴진스 omg 미개봉 앨범 판매 (민지),10000.0,2달 전,전국,판매 중,6,1
뉴진스 해린 블루북 개봉앨범,6000.0,2달 전,전국,판매 중,6,1
뉴진스 OMG 해린 미개봉 앨범 양도,22000.0,2달 전,전국,판매 중,6,1
뉴진스 가방 화이트 앨범 풀구성 양도합니다,50000.0,2주 전,전국,판매 중,6,0
뉴진스 가방앨범 가방 양도,16000.0,2달 전,전국,판매 중,6,0
"(미개봉, 반택포) 뉴진스 블루북 단체 ver",25500.0,2달 전,경기도 수원시 팔달구 인계동,판매 중,6,0
현물)뉴진스 블루북 미개봉 앨범 분철 혜인 포카,14000.0,2주 전,전국,판매 중,6,1
뉴진스 가방 앨범 화이트 양도 판매,25000.0,3주 전,전라북도 익산시 모현동,판매 중,6,0
뉴진스 가방 버건디 레드,15000.0,2달 전,경상남도 거제시 아주동,판매 중,6,0
뉴진스 가방 앨범 화이트 풀셋,65000.0,3주 전,전국,판매 중,6,0
뉴진스 민지 OMG 앨범 미개봉 팔아요,12000.0,2달 전,서울특별시 구로구 수궁동,판매 중,6,1
뉴진스 한정반 가방포카 응원봉포카 슬로건 양도,7000.0,2주 전,전국,판매 중,6,0
뉴진스 해린 앨범 (풀세트),15000.0,3주 전,경기도 김포시 사우동,판매 중,6,1
뉴진스 가방앨범,35000.0,2달 전,전국,판매 중,6,0
뉴진스 omg 미개봉앨범 다니엘,1000.0,2달 전,전국,판매 중,6,1
뉴진스 블루북 단체로 블루북 하니 교환또는 판매,21000.0,2달 전,경기도 광명시 하안3동,판매 중,6,1
뉴진스 어텐션 데뷔 한정판 가방 앨범,60000.0,2달 전,서울특별시 구로구 구로제2동,판매 중,6,0
배포가격))뉴진스 한정반 가방 앨범 블랙 검정,14000.0,2달 전,전국,판매 중,6,0
뉴진스 시그 팝니다,39500.0,1달 전,전국,판매 중,6,0
뉴진스omg앨범해린커버양도,22000.0,3주 전,서울특별시 송파구 거여1동,판매 중,6,1
뉴진스 해린 포카 포함 앨범 양도 omg 메시지카드,19500.0,2달 전,전국,판매 중,6,1
뉴진스 하니 앨범 (개봉),10000.0,2달 전,전국,판매 중,6,1
(마지막가격인하)뉴진스 시즌그리팅 미개봉 + OMG 미개봉,130000.0,2달 전,경기도 남양주시 진접읍,판매 중,6,0
뉴진스 혜인 개봉 앨범 팔아요,3000.0,2달 전,전국,판매 중,6,1
뉴진스 omg 혜인 앨범,5000.0,2달 전,서울특별시 중랑구 상봉제1동,판매 중,6,1
omg 뉴진스 미개봉,20000.0,2달 전,전국,판매 중,6,0
뉴진스 해린 OMG 미개봉앨범,22000.0,2달 전,전국,판매 중,6,1
뉴진스 민지 블루북 미개봉,20000.0,2달 전,전국,판매 중,6,1
뉴진스 OMG 위버스 앨범 미개봉,10000.0,2달 전,전국,판매 중,6,0
뉴진스 미개봉 OMG 위버스 앨범,13000.0,2달 전,전국,판매 중,6,0
뉴진스 다니엘 블루북 구성품 양도,1722.0,2달 전,전국,판매 중,6,1
뉴진스 앨범 민지버전,12000.0,2달 전,전국,판매 중,6,1
뉴진스 데뷔앨범 블루북 민지ver(미개봉),22000.0,2달 전,대구광역시 수성구 수성2.3가동,판매 중,6,1
뉴진스 가방앨범 블랙 미개봉 양도해요,60000.0,2달 전,충청북도 충주시 중앙탑면,판매 중,6,0
뉴진스 가방 앨범 레드 미개봉 (택포),65000.0,3달 전,경기도 용인시 수지구 성복동,판매 중,6,0
뉴진스 민지 블루북 팔아요 개봉 (풀구성),17000.0,2달 전,전국,판매 중,6,1
뉴진스 하니 블루북 개봉앨범 판매합니다,10000.0,2달 전,전국,판매 중,6,1
뉴진스 위버스 어텐션 A버전 풀구성,11000.0,1달 전,전국,판매 중,6,0
뉴진스 omg 하니,12000.0,1달 전,서울특별시 양천구 신월3동,판매 중,6,1
뉴진스 블루북 단순개봉앨범,14000.0,3달 전,전국,판매 중,6,0
뉴진스 해린 블루북 미개봉 앨범 양도,26000.0,2달 전,전국,판매 중,6,1
뉴진스 OMG 미개봉 앨범 판매,10000.0,1달 전,전국,판매 중,6,0
뉴진스 블루북 앨범 씨디 다니엘,2000.0,1달 전,전국,판매 중,6,1
가격내림) 뉴진스 블루북 해린 단순개봉,10000.0,2달 전,전국,판매 중,6,1
뉴진스 불루북 해린 미개봉,25000.0,1달 전,전국,판매 중,6,1
[단순개봉] 뉴진스 위버스 C버전 풀세트앨범,10000.0,2달 전,경기도 안양시 동안구 비산3동,판매 중,6,0
뉴진스 포카 양도/교환,2000.0,3달 전,전국,판매 중,6,0
뉴진스 OMG 메세지카드 해린 미개봉 앨범 양도합니다,24000.0,2달 전,전국,판매 중,6,1
뉴진스 (NewJeans) - 1st Single OMG Message,9700.0,3달 전,전국,판매 중,6,0
뉴진스 위버스버전 b(반택포,12000.0,3달 전,전라북도 익산시 황등면,판매 중,6,0
뉴진스 혜인 앨범 단순개봉 판매,10000.0,2달 전,경기도 남양주시 진접읍,판매 중,6,1
포카포함) 뉴진스 omg 단체 단순개봉,9000.0,2달 전,전국,판매 중,6,0
뉴진스 OMG 앨범 미개봉 반택포(혜인),11000.0,3달 전,전국,판매 중,6,1
뉴진스 omg 위버스 버전,11000.0,2달 전,전국,판매 중,6,0
뉴진스 디토 민지 개봉앨범,4500.0,2달 전,전국,판매 중,6,1
뉴진스 민지 omg 앨범 무나 합니다!,1004.0,2달 전,전국,판매 중,6,1
뉴진스 미개봉 앨범 양도,6000.0,3달 전,전국,판매 중,6,0
뉴진스 어텐션 해린 블루북 개봉 앨범 판매 양도 (포카 제외 풀구성),7000.0,2달 전,전국,판매 중,6,1
뉴진스 혜인 블루북 미개봉,15000.0,3달 전,전국,판매 중,6,1
뉴진스 해린 개봉 앨범,10000.0,2달 전,전국,판매 중,6,1
뉴진스 하니 블루북 미개봉,26000.0,2달 전,전국,판매 중,6,1
뉴진스 앨범 OMG DITTO 6종 세트,80000.0,2달 전,서울특별시 송파구 석촌동,판매 중,6,0
뉴진스 하니 블루북 미개봉 앨범 하입보이 어텐션,23000.0,2달 전,전국,판매 중,6,1
뉴진스 블루북 민지 개봉 풀구성,10000.0,2달 전,전국,판매 중,6,1
(단순개봉) 블루북 민지 풀박 뉴진스 포카 앨범,14000.0,2달 전,전라북도 익산시 모현동,판매 중,6,1
뉴진스 해린 블루북 미개봉 양도,30000.0,2달 전,전국,판매 중,6,1
뉴진스 해린 핀업북 로그북 블루북 위버스 omg 한정반 시그 가방 앨범,2000.0,2달 전,전국,판매 중,6,1
!!뉴진스 오엠지 위버스큐알!!,1000.0,2달 전,광주광역시 서구 화정3동,판매 중,6,0
뉴진스 하니 OMG 앨범 포카 포토카드 판매,1000.0,2달 전,전국,판매 중,6,1
뉴진스 omg 단체 앨범 포카 포함,7000.0,2달 전,대구광역시 동구 공산동,판매 중,6,0
뉴진스 omg 위버스 앨범 c버전 다니엘 포카,1500.0,2달 전,전국,판매 중,6,1
현물x)뉴진스 시즌그리팅 미개봉 팝니다,35000.0,4달 전,전라북도 전주시 완산구 효자4동,판매 중,6,0
뉴진스 OMG 미개봉 앨범 삽니다,45000.0,4달 전,전국,판매 중,6,0
뉴진스 omg 혜인 위버스특전포함 미개봉앨범 양도,10000.0,4달 전,전국,판매 중,6,1
뉴진스 앨범 위버스 재팬 일본 특전 분철 민지,26000.0,4달 전,전국,판매 중,6,1
뉴진스 OMG 앨범 분철,13000.0,5달 전,경기도 김포시 풍무동,판매 중,6,0
뉴진스 위버스 앨범 교환,12000.0,6달 전,전국,판매 중,6,0
뉴진스 한정반 가방 앨범 양도,13000.0,5달 전,전국,판매 중,6,0
뉴진스 한정판 가방앨범 레드(가방만),11000.0,5달 전,전국,판매 중,6,0
뉴진스 개봉 미개봉 앨범,50000.0,7달 전,전국,판매 중,6,0
블랙핑크 2017년 일본 데뷔 앨범,15000.0,3분 전,서울특별시 영등포구 여의동,판매 중,7,0
블랙핑크 kill this love 앨범,10000.0,1시간 전,서울특별시 성북구 석관동,판매 중,7,0
블랙핑크앨범,10000.0,2시간 전,전국,판매 중,7,0
블랙핑크 더쇼 키트비디오,50000.0,2시간 전,전국,판매 중,7,0
블랙핑크2022웰커밍 특전포함,55000.0,2시간 전,전국,판매 중,7,0
로제솔로앨범엽서 풀셋트 블랙핑크,20000.0,2시간 전,전국,판매 중,7,1
블랙핑크 정규1집 럽식걸 앨범,8000.0,2시간 전,전국,판매 중,7,0
블랙핑크 앨범팝니다.,3000.0,3시간 전,전국,판매 중,7,0
블랙핑크 풀구성 앨범 판매,8000.0,3시간 전,서울특별시 양천구 신월2동,판매 중,7,0
블랙핑크 2집 lp 한정반,120000.0,1시간 전,경기도 평택시 중앙동,판매 중,7,0
블랙핑크 일본 통상반 팝니다,55000.0,4시간 전,충청남도 아산시 온양4동,판매 중,7,0
블랙핑크 LP 리미티드 에디션 팝니다,60000.0,4시간 전,충청남도 아산시 온양4동,판매 중,7,0
블랙핑크2018서울콘DVD팝니다,140000.0,4시간 전,충청남도 아산시 온양4동,판매 중,7,0
"블랙핑크 지수 솔로앨범 미개봉 (초판 X, 특전 X)",8900.0,4시간 전,경기도 평택시 송탄동,판매 중,7,1
블랙핑크 더앨범,6500.0,5시간 전,전국,판매 중,7,0
블랙핑크 2022웰커밍 판매합니다(위버스특전포함),50000.0,4시간 전,충청남도 아산시 온양4동,판매 중,7,0
블랙핑크 트와이스 걸그룹씨디 19장 합해서,70000.0,4시간 전,인천광역시 계양구 효성1동,판매 중,7,0
[미개봉] 블랙핑크 지수 솔로 미개봉 앨범 [ME],9000.0,5시간 전,전국,판매 중,7,1
블랙핑크 개봉앨범 양도,5000.0,4시간 전,전국,판매 중,7,0
블랙핑크 더앨범 ver.4,13000.0,4시간 전,경기도 고양시 덕양구 고양동,판매 중,7,0
"블랙핑크 앨범, 포카, 뿅봉, 슬로건",1234.0,6시간 전,전국,판매 중,7,0
블랙핑크 더앨범 [1 Ver] 패키지 박스 blackpink,3000.0,14시간 전,전국,판매 중,7,0
블랙핑크 미개봉 비씨에디션 판매합니다,40000.0,4시간 전,서울특별시 서대문구 남가좌제2동,판매 중,7,0
블랙핑크 정규앨범 더앨범 [1 Ver] blackpink thealbum,12000.0,14시간 전,전국,판매 중,7,0
블랙핑크 더앨범 [1 Ver] 크레딧 가사집 blackpink,1000.0,14시간 전,전국,판매 중,7,0
엔시티 방탄소년단 블랙핑크 트와이스 클라씨 장원영 아이유 최예나 있지,1000.0,6시간 전,전국,판매 중,7,0
(최종 할인 특가)블랙핑크 시즌그리팅 시그 썸머 다이어리 라리사 2종,75000.0,8시간 전,서울특별시 중랑구 신내2동,판매 중,7,1
블랙핑크 지수 me 미개봉 앨범,10000.0,22시간 전,전국,판매 중,7,1
블랙핑크 born pink 앨범 판매,7000.0,22시간 전,전국,판매 중,7,0
블랙핑크 리사 특전 포토카드 포카 양도,10000.0,6시간 전,전국,판매 중,7,1
블랙핑크 일본 앨범,47000.0,22시간 전,서울특별시 강북구 미아동,판매 중,7,0
블랙핑크 스크랩 북,35000.0,23시간 전,전국,판매 중,7,0
블랙핑크 더 앨범 판매!,7000.0,18시간 전,인천광역시 남동구 만수3동,판매 중,7,0
블랙핑크 born pink 앨범,1000.0,19시간 전,전국,판매 중,7,0
블랙핑크 더 무비 블루레이,60000.0,23시간 전,대전광역시 서구 월평3동,판매 중,7,0
블랙핑크 본핑크 앨범,6000.0,16시간 전,전국,판매 중,7,0
블랙핑크 지수 솔로 태그 앨범,4000.0,21시간 전,전국,판매 중,7,1
블랙핑크 앨범 팔아요,3000.0,2일 전,전국,판매 중,7,0
블랙핑크 썸머다이어리2021,20000.0,2일 전,전국,판매 중,7,0
블랙핑크 킬디스럽 킬디스러브 앨범 핑크버전,10000.0,2일 전,전국,판매 중,7,0
[미개봉] 블랙핑크 지수 솔로 앨범,9000.0,2일 전,전국,판매 중,7,1
블랙핑크  앨범 (개봉) 포카xx,4000.0,2일 전,전국,판매 중,7,0
블랙핑크 뚜두뚜두 앨범 핑크버전,5000.0,2일 전,전국,판매 중,7,0
BlackPink 블랙핑크 MD/블랙핑크 응원봉 뿅봉,8080.0,2달 전,전국,판매 중,7,0
블랙핑크 CD 씨디 플레이어,30000.0,3일 전,부산광역시 부산진구 전포제1동,판매 중,7,0
블랙핑크 스퀘어업 앨범 뚜두뚜두 앨범,8500.0,2주 전,전국,판매 중,7,0
블랙핑크 미개봉 및 단순개봉 일본 뚜루뚜루 디비디 cd 앨범 양도합니다,30000.0,5일 전,전국,판매 중,7,0
블랙핑크 더앨범,19000.0,3주 전,서울특별시 송파구 방이2동,판매 중,7,0
블랙핑크 리사 디지팩 개봉 앨범,3000.0,2주 전,부산광역시 해운대구 우제3동,판매 중,7,1
블랙핑크 더앨범,19000.0,3주 전,서울특별시 송파구 방이2동,판매 중,7,0
블랙핑크 born pink 특전포카,1000.0,3주 전,전국,판매 중,7,0
블랙핑크 정규1집 The Album,15000.0,1달 전,인천광역시 남동구 만수3동,판매 중,7,0
블랙핑크 본핑크 친필사인 앨범 판매합니당 (포카포함 가격제시해주세요,3000.0,1달 전,전국,판매 중,7,0
블랙핑크 앨범 판매합니다,2000.0,1주 전,인천광역시 서구 검단5동,판매 중,7,0
블랙핑크 더앨범 (택포),10000.0,1달 전,경기도 화성시 남양읍,판매 중,7,0
블랙핑크 2021 시즌그리팅 키트 비디오,30000.0,1달 전,경기도 화성시 남양읍,판매 중,7,0
블랙핑크 앨범 판매,7800.0,2주 전,전국,판매 중,7,0
블랙핑크 지수 미개봉 앨범 세트,20000.0,2주 전,전국,판매 중,7,1
블랙핑크 앨범 양도 (포카 포함),4000.0,2주 전,서울특별시 은평구 구산동,판매 중,7,0
블랙핑크 개봉앨범 팔아요,5000.0,2달 전,경기도 김포시 김포본동,판매 중,7,0
블랙핑크 더 앨범 | 개봉앨범,15000.0,1달 전,전국,판매 중,7,0
"특전, 포스터 포함)블랙핑크 본핑크 핑크베놈 앨범 판매",19000.0,2달 전,경기도 고양시 덕양구 행신2동,판매 중,7,0
블랙핑크 킬디스럽 kill this love 앨범 판매,10000.0,2달 전,경기도 고양시 덕양구 행신2동,판매 중,7,0
블랙핑크 앨범 SQUAREUP BORNPINK,5555.0,2달 전,경기도 화성시 남양읍,판매 중,7,0
(판매) 블랙핑크 앨범 판매합니당,4000.0,3달 전,전국,판매 중,7,0
(판매) 블랙핑크 앨범 포카 판매합니다,2000.0,3달 전,전국,판매 중,7,0
블랙핑크 더쇼 라이브 CD,18000.0,2달 전,전국,판매 중,7,0
미개봉 블랙핑크 2021 2022 시즌 그리팅 시그,40000.0,3달 전,전국,판매 중,7,0
"(폴라,특전 포함)블랙핑크 본핑크 앨범",10000.0,5달 전,전국,판매 중,7,0
블랙핑크 더앨범 판매,2500.0,5달 전,전국,판매 중,7,0
블랙핑크 영상 메세지,1000.0,7달 전,전국,판매 중,7,0
블랙핑크 응원봉 ver.2 (포카포함),55000.0,7달 전,경기도 고양시 일산동구 백석2동,판매 중,7,0
블랙핑크 더앨범 미개봉,23000.0,5달 전,전국,판매 중,7,0
블랙핑크 스퀘어업 앨범 판매,10000.0,5달 전,전국,판매 중,7,0
블랙핑크 앨범 핑크버전,3000.0,7달 전,서울특별시 서초구 반포2동,판매 중,7,0
블랙핑크 앨범 그레이 제니,4000.0,7달 전,서울특별시 서초구 반포2동,판매 중,7,1
블랙핑크 응원봉,42000.0,7달 전,전국,판매 중,7,0
블랙핑크 본핑크 앨범,20000.0,5달 전,전국,판매 중,7,0
(+포스터) 블랙핑크 본핑크 개봉앨범 그레이버전,3800.0,7달 전,전국,판매 중,7,0
블랙핑크 리사 포카,25000.0,7달 전,전국,판매 중,7,1
블랙핑크 앨범 블랙버전 제니,4000.0,7달 전,서울특별시 서초구 반포2동,판매 중,7,1
블랙핑크 앨범 블랙버전 지수,3000.0,7달 전,서울특별시 서초구 반포2동,판매 중,7,1
블랙핑크 본핑크 그레이버전 개봉앨범,3500.0,7달 전,전국,판매 중,7,0
블랙핑크,5000.0,6달 전,전국,판매 중,7,0
블랙핑크 지수 디지팩,10000.0,7달 전,전국,판매 중,7,1
블랙핑크 BLACKPINK - 미니1집 SQUARE UP미개봉,13000.0,10달 전,서울특별시 광진구 중곡제1동,판매 중,7,0
블랙핑크 리사 솔로앨범 lalisa 판매합니다,6000.0,5달 전,전국,판매 중,7,1
블랙핑크 더 앨범,12000.0,7달 전,서울특별시 영등포구 여의동,판매 중,7,0
블랙핑크2021 썸다 썸머 다이어리 키트앨범 판매합니다,35000.0,5달 전,경기도 화성시 기배동,판매 중,7,0
블랙핑크 더 앨범,10000.0,7달 전,전국,판매 중,7,0
블랙핑크 본핑크 개봉 앨범 블랙버전 그레이버전,4000.0,7달 전,전국,판매 중,7,0
(DVD) 블랙핑크 2021 시즌 그리팅,149000.0,7달 전,경기도 남양주시 별내동,판매 중,7,0
블랙핑크 CD 플레이어 구합니다,30000.0,6달 전,전국,판매 중,7,0
"블랙핑크 더 앨범 / 엽서, 포카 빼고 풀셋 양도",25000.0,5달 전,전국,판매 중,7,0
블랙핑크 앨범 양도 받아요!,1000.0,6달 전,전국,판매 중,7,0
(DVD) 블랙핑크 2020 웰커밍 컬렉션,119000.0,7달 전,경기도 남양주시 별내동,판매 중,7,0
핑크베놈 블랙핑크 앨범,10000.0,7달 전,대구광역시 달서구 성당동,판매 중,7,0
블랙핑크 2020 썸머다이어리 판매 ( 풀구성 ),30000.0,3주 전,경기도 양주시 회천2동,판매 중,7,0
블랙핑크 더쇼 키트비디오,25000.0,4주 전,전국,판매 중,7,0
블랙핑크 지수 태그 앨범 포카 양도 판매 솔로 ME 꽃,5000.0,2주 전,전국,판매 중,7,1
블랙핑크 지수 솔로 키트 kit 개봉앨범,13000.0,3주 전,전국,판매 중,7,1
[최저가]블랙핑크 2021 시즌그리팅,33333.0,1달 전,전국,판매 중,7,0
블랙핑크 BLACKPINK 친필 싸인 앨범,150000.0,2달 전,전국,판매 중,7,0
블랙핑크 친필 앨범,100000.0,1달 전,서울특별시 중랑구 상봉제2동,판매 중,7,0
블랙핑크 2018 in your area 서울 투어 dvd 풀세트,55000.0,3주 전,전국,판매 중,7,0
블랙핑크 미개봉 지수 디지팩 양도,6000.0,1달 전,전국,판매 중,7,1
