title,price,등록일시,위치,상태,group,is_member
스트레이키즈 포카 교환,1000.0,2달 전,전국,판매 중,5,0
스트레이키즈 시즌그리팅 다이어리 캘린더 양도,20000.0,1달 전,전국,판매 중,5,0
스트레이키즈 시즌그리팅 포토카드,10000.0,2달 전,전국,판매 중,5,0
스키즈 창빈 럭키드로우 양도,25000.0,2달 전,전국,판매 중,5,1
스트레이키즈 매니악 쥬얼 창빈 양도,4000.0,1달 전,서울특별시 성동구 성수1가제1동,판매 중,5,1
스키즈 아이엔 포카,3000.0,1달 전,인천광역시 서구 연희동,판매 중,5,1
마하그리드 필릭스 스트레이키즈 포카 양도,45000.0,2달 전,전국,판매 중,5,1
스트레이키즈 포카 판매,10000.0,2달 전,전국,판매 중,5,0
하뚱 스키즈 스트레이키즈 양도,22000.0,2달 전,경상남도 진주시 평거동,판매 중,5,0
스키즈 포카 팝니다,1000.0,2달 전,전국,판매 중,5,0
스키즈 이블 알라딘 특전 포카 및 이블 미개봉 앨범 양도 판매,1000.0,2달 전,전국,판매 중,5,0
스키즈 일본 팝업 포토카드세트 B버전,20000.0,2달 전,전국,판매 중,5,0
스키즈 스트레이키즈 크리스마스 이블 특전 공구,13400.0,2달 전,전국,판매 중,5,0
스트레이키즈 필릭스 네시픽,12000.0,1달 전,전국,판매 중,5,1
스트레이키즈 스키즈 더사운드 쿄세라돔 럭드 아이엔 포카 양도,20000.0,1달 전,전국,판매 중,5,1
스트레이키즈 맥시던트 스타리버 3차,1004.0,2달 전,인천광역시 연수구 옥련1동,판매 중,5,0
스트레이키즈 스키즈 마이페이스 공방 인화사진 양도,80000.0,2달 전,전국,판매 중,5,0
스트레이키즈 맥시던트 알라딘 특전 한 포토카드,4500.0,1달 전,전국,판매 중,5,1
분철 스트레이키즈 네시픽 18차 포카 포토카드,8700.0,1달 전,전국,판매 중,5,0
스트레이키즈 한 레반터 파란띠 포카 양도,3000.0,2달 전,전국,판매 중,5,1
스트레이키즈 맥시던트 아이엔,3000.0,3달 전,전국,판매 중,5,1
스키즈 크리스마스 이블 포카 팝니다,4000.0,2달 전,전국,판매 중,5,0
스트레이키즈 리노 언락 스테이존 투명포카,80000.0,1달 전,전국,판매 중,5,1
스트레이키즈 포카 양도,10000.0,1달 전,전국,판매 중,5,0
스키즈 필릭스 사운드웨이브 사웨 맥시던트 스키즈,15000.0,1달 전,전국,판매 중,5,1
스트레이키즈 포카 판매,1004.0,3달 전,전국,판매 중,5,0
스키즈 skz 스트레이키즈 네시픽 분철nacific 18차 포카 분철,8800.0,1달 전,전국,판매 중,5,0
스트레이키즈  포카 판매 및 교환,19000.0,1달 전,전국,판매 중,5,0
스트레이키즈 일본 팬클럽 한정판 특정 B 포토 카드,20000.0,2달 전,경기도 시흥시 은행동,판매 중,5,1
스트레이키즈 스테이 3기 키트 포카 양도,10000.0,3달 전,서울특별시 동작구 상도제1동,판매 중,5,0
스트레이키즈 필릭스 온콘 폴라 세트,15000.0,1달 전,전국,판매 중,5,1
SKZ 스트레이키즈 스키즈 네시픽 17차 용복 필릭스 포카 판매 양도,15000.0,1달 전,전국,판매 중,5,1
스트레이키즈 현진 도무송&족제비등록증 판매!,1000.0,1달 전,전국,판매 중,5,1
스트레이키즈 리노,16000.0,3달 전,전국,판매 중,5,1
스트레이키즈 맥시던트 사웨 럭드 현진 셀포,60000.0,1달 전,서울특별시 동대문구 제기동,판매 중,5,1
스키즈 아이엔 더사운드 일본 도쿄 사이타마 2차 럭드 포카,12000.0,1달 전,전국,판매 중,5,1
[할인] 스트레이키즈 리노 도무송 판매,1000.0,3달 전,경기도 용인시 처인구 모현읍,판매 중,5,1
SKZ 스키즈 옛포카 미로 아엠유 아엠낫 아기포카 판매 양도,3000.0,1달 전,전국,판매 중,5,0
스트레이키즈 일본 쿄세라 26일 럭드+더사운드 포카+CD 한지성 세트,70000.0,2달 전,인천광역시 부평구 부평3동,판매 중,5,1
멕시던트 스키즈 한 포카 양도합니다!,3000.0,3달 전,전국,판매 중,5,1
스트레이키즈 스키즈 럭드 이즈위 신한카드 공방포카 위드뮤 그린 미공포,30000.0,1달 전,서울특별시 강남구 역삼1동,판매 중,5,1
스키즈 스트레이키즈 일본 사이타마 콘서트 특전 럭드,25000.0,1달 전,전국,판매 중,5,0
스키즈 스트레이키즈 일본 사이타마 콘서트 특전 럭드,15000.0,1달 전,전국,판매 중,5,0
스트레이키즈 포카 양도,1000.0,3달 전,전국,판매 중,5,0
스키즈 리노 프리쿠라 도무송 스티커 비공굿,1000.0,1달 전,경기도 안양시 만안구 석수1동,판매 중,5,1
스트레이키즈 스키즈 전시회 콜북 방찬 포카 포함 양도,16000.0,3달 전,전국,판매 중,5,1
스트레이키즈 창빈 폴라로이드 판매,17000.0,3달 전,전국,판매 중,5,1
스트레이키즈 포카 처분,1000.0,3달 전,전국,판매 중,5,0
스트레이키즈 포카 처분,1000.0,3달 전,전국,판매 중,5,0
스트레이키즈 스키즈 도무송 프리쿠라 비공굿 승민 00즈 복승아리 가관즈,1000.0,1달 전,전국,판매 중,5,1
스트레이키즈 현진 포카,10000.0,2달 전,전국,판매 중,5,1
스트레이키즈 사웨럭드 현진 크이블,40000.0,3달 전,경기도 시흥시 정왕4동,판매 중,5,1
스트레이키즈3기키트,30000.0,2달 전,전국,판매 중,5,0
스트레이키즈 스테이 3기 키트 미개봉,25000.0,1달 전,대전광역시 서구 둔산3동,판매 중,5,0
스트레이키즈 아이엔 맥시던트 럭드 안경 셀카 포카 스키즈 럭키드로우,34000.0,1달 전,전국,판매 중,5,1
2023 스키즈 시즌그리팅,5000.0,2달 전,전국,판매 중,5,0
스키즈 스트레이키즈 승민 크리스마스 크이블 알라딘 포카,25000.0,1달 전,전국,판매 중,5,1
스키즈 스키주 팝업 마스킹 테이프 미니참 네컷 랜포 포카 랜덤,5000.0,3달 전,서울특별시 노원구 상계2동,판매 중,5,0
스트레이키즈 창빈 네시픽 9차 양도,3000.0,2달 전,전국,판매 중,5,1
스트레이키즈 팝업 폴라로이드,2000.0,3달 전,전국,판매 중,5,0
스트레이키즈 리노 맥시던트 뮤직플랜트 포카,26000.0,3달 전,전국,판매 중,5,1
스키즈 스트레이키즈 포카 양도,1111.0,3달 전,전국,판매 중,5,0
스트레이키즈 승민 크이블 포카 양도합니당,5000.0,3달 전,전국,판매 중,5,1
"스키즈 스트레이키즈 학생증, 찌라시 비공굿",1000.0,2달 전,전국,판매 중,5,0
스트레이키즈 증사 증명사진 미개봉,13000.0,2달 전,전국,판매 중,5,0
스트레이키즈 현진 오디너리 럭드 포카 양도,38000.0,2달 전,울산광역시 북구 농소2동,판매 중,5,1
스트레이키즈 포카 싸게 양도 합니다 skz pc straykids,1000.0,3달 전,전국,판매 중,5,0
스트레이키즈 오디너리 포카양도,1000.0,3달 전,경기도 남양주시 다산2동,판매 중,5,0
스키즈 포카 양도,1500.0,2달 전,전국,판매 중,5,0
스트레이키즈 제주전시회 방찬 포카,10000.0,2달 전,전국,판매 중,5,1
스트레이키즈 네시픽 11차 풀세트+화장품  스키즈,70000.0,2달 전,서울특별시 중구 광희동,판매 중,5,0
스트레이키즈 창빈 랜덤 포카,3000.0,2달 전,서울특별시 성북구 성북동,판매 중,5,1
스트레이키즈 한지성 포카 양도,1000.0,2달 전,전국,판매 중,5,1
(삽니다)스키즈 아이엔 정인 앨범 포카,10000.0,2달 전,전국,판매 중,5,1
에이티즈 스트레이키즈 원어스 포카 양도,1000.0,2달 전,전국,판매 중,5,0
스트레이키즈 포카 양도,9000.0,2달 전,전국,판매 중,5,0
스트레이키즈 황현진 고생 포카,24000.0,2달 전,전국,판매 중,5,1
스트레이키즈 스키즈 포카 양도,1000.0,2달 전,경상북도 포항시 남구 오천읍,판매 중,5,0
스트레이키즈 클리오 증사 현진없음,21000.0,2달 전,울산광역시 북구 농소3동,판매 중,5,1
스트레이키즈 한 포카,3000.0,2달 전,전국,판매 중,5,1
스키즈 전시회 제주 마그넷 양도,1000.0,4달 전,전국,판매 중,5,0
스트레이키즈 스키즈 리노 포카 양도,1000.0,2달 전,전국,판매 중,5,1
스트레이키즈 스키즈 유닛포카 양도,1000.0,2달 전,전국,판매 중,5,0
스트레이키즈 창빈 양도,42000.0,2달 전,전국,판매 중,5,1
스키즈 도무송판매,1000.0,2달 전,전국,판매 중,5,0
스트레이키즈 클리오 2차 오피스 특전 방찬 찬 포토카드 포카,20000.0,2달 전,전국,판매 중,5,1
스트레이키즈 스키즈 공식 2 3 키트,5000.0,4달 전,서울특별시 양천구 목5동,판매 중,5,0
스키즈 마하그리드 분철 무산X,8000.0,3달 전,전국,판매 중,5,0
스트레이키즈 스키즈 포카 교환/양도 합니다,1000.0,3달 전,전국,판매 중,5,0
스트레이키즈 포토카드 양도 판매 합니다,1000.0,4달 전,충청북도 청주시 흥덕구 복대1동,판매 중,5,0
스트레이키즈 방찬 포카 스키즈 SKZ 포토카드,2000.0,4달 전,"인천광역시 남구 용현1,4동",판매 중,5,1
스트레이키즈 아이엔 일본콘 26일 4차 양도해요,35000.0,2달 전,전국,판매 중,5,1
스트레이키즈 스테이3기 포카 증사 양도합니당,4000.0,4달 전,전국,판매 중,5,0
스트레이키즈 황현진,1000.0,5달 전,전국,판매 중,5,1
스트레이키즈 맥시던트 포카 교환,2000.0,3달 전,전국,판매 중,5,0
스트레이키즈 창빈 포카양도,3000.0,4달 전,전국,판매 중,5,1
스트레이키즈 맥시던트 포카 교환 구합니다!,9999.0,4달 전,전라북도 고창군 고창읍,판매 중,5,0
스트레이키즈 오디너리 포카양도,1000.0,3달 전,경기도 남양주시 다산2동,판매 중,5,0
스트레이키즈 스테이3기 포카 현진,5000.0,4달 전,전국,판매 중,5,1
스트레이키즈,20000.0,3달 전,전국,판매 중,5,0
스트레이키즈 포카 판매,99999.0,4달 전,전국,판매 중,5,0
스키즈 창빈 맥시던트 앨포,2000.0,3달 전,전국,판매 중,5,1
스키즈 포카 판매,1000.0,3달 전,전국,판매 중,5,0
스키즈 리노 알라딘 포카 양도,4000.0,3달 전,전국,판매 중,5,1
스트레이키즈 아이엔 스테이 3기 포카,5000.0,4달 전,전국,판매 중,5,1
스트레이키즈 현진 인생네컷 네시픽 스키주 팝업,20000.0,3달 전,전국,판매 중,5,1
스트레이키즈 스키즈 전시회 리노 포카 콜북 콜렉트북 팝니다,60000.0,3달 전,전국,판매 중,5,1
스트레이키즈 포카판매합니다,1000.0,4달 전,전국,판매 중,5,0
스트레이키즈 현진 팝업스토어 랜덤 포카,7000.0,3달 전,전국,판매 중,5,1
스키즈 네시픽 특전 포토 판매해요,10000.0,4달 전,전국,판매 중,5,0
스트레이키즈 포카 양도,1000.0,3달 전,광주광역시 북구 두암2동,판매 중,5,0
스트레이키즈 오디너리 ODDINARY 쥬얼 앨범 포카 양도,1000.0,3달 전,전국,판매 중,5,0
스트레이키즈 아이엔 포토카드,9000.0,5달 전,전국,판매 중,5,1
스트레이키즈 아이엠낫 리노 아기 포카 양도,14000.0,4달 전,전국,판매 중,5,1
스트레이키즈 스테이 3기 키트 포카 양도,2000.0,4달 전,전국,판매 중,5,0
스트레이키즈 오디너리 ODDINARY 뮤직플랜트 특전 미공포,6000.0,6달 전,전국,판매 중,5,0
스키즈 맥시던트 포카 양도,2000.0,6달 전,전국,판매 중,5,0
스키즈 3기 포토카드+증명사진,4000.0,4달 전,전국,판매 중,5,0
스트레이키즈 사웨 럭드 분철,1000.0,7달 전,충청북도 청주시 흥덕구 복대1동,판매 중,5,0
스트레이키즈 포토카드 스키즈 포카 양도,1000.0,7달 전,전국,판매 중,5,0
스트레이키즈 제주 전시회 현진콜북포카 양도,44000.0,5달 전,전국,판매 중,5,1
스트레이키즈 리노 포카 리빗 키링 미니참,8000.0,5달 전,전국,판매 중,5,1
스트레이키즈 스키즈 메이크스타 멬스 미공포 양도,1000.0,6달 전,전국,판매 중,5,0
스트레이키즈 스키주 랜덤포카 양도합니다!,1000.0,7달 전,전국,판매 중,5,0
스트레이키즈 포카 양도,1000.0,7달 전,서울특별시 광진구 자양제3동,판매 중,5,0
스트레이키즈 제주 전시회 현진 특전 포카 양도,30000.0,5달 전,전국,판매 중,5,1
스키즈 맥시던트 포카 양도,20000.0,7달 전,대전광역시 유성구 관평동,판매 중,5,0
스키즈 리노 올인 포카,20000.0,6달 전,강원도 춘천시 소양동,판매 중,5,1
스트레이키즈 멕시던트 마뮤테 미공포 승민 양도,6000.0,6달 전,전국,판매 중,5,1
스트레이키즈 창빈 노이지 크리스마스 알라딘 포카,3000.0,6달 전,광주광역시 남구 효덕동,판매 중,5,1
newjeans 2000s 프리쿠라 수요조사,1000.0,3달 전,광주광역시 서구 금호1동,판매 중,6,0
뉴진스 위버스 버전,10000.0,3달 전,인천광역시 부평구 부평6동,판매 중,6,0
"뉴진스 위버스 앨범 c버전 판매, 교환 c-> b",11111.0,3달 전,전국,판매 중,6,0
뉴진스Newjeans,18000.0,2달 전,전국,판매 중,6,0
뉴진스 포카 틴케이스 포토카드 패키지,9000.0,2달 전,서울특별시 중구 명동,판매 중,6,0
뉴진스 해린 omg 포카 양도,4000.0,4달 전,전국,판매 중,6,1
(급처)뉴진스 포토카드,3000.0,3달 전,전국,판매 중,6,0
뉴진스 omg 위버스 a b c 버전 드볼 멤버별 양도,7000.0,3달 전,전국,판매 중,6,0
뉴진스 앨범 하니 OMG 분철 미개봉 yes24,15000.0,5달 전,전국,판매 중,6,1
뉴진스 포카 팔아요!,16000.0,5달 전,전국,판매 중,6,0
"뉴진스 포카 교환,양도 합니다",100000.0,3달 전,전국,판매 중,6,0
뉴진스 포토카드 양도합니다!,7000.0,3달 전,전국,판매 중,6,0
뉴진스 포토카드 양도해요,1000.0,3달 전,전국,판매 중,6,0
뉴진스 포카 양도,1000.0,4달 전,전국,판매 중,6,0
뉴진스 다니엘 공방포카 양도합니다,130000.0,4달 전,전국,판매 중,6,1
뉴진스 omg 위버스 a버전 혜인 포카 양도 판매,1000.0,4달 전,전국,판매 중,6,1
뉴진스 민지 렌티큘러,10000.0,4달 전,전국,판매 중,6,1
뉴진스 시그 해린 분철받아요,10000.0,5달 전,전국,판매 중,6,1
뉴진스 공방 포카 사요 삽니다,48043.0,8달 전,전국,판매 중,6,0
뉴진스 블루북 세트 분철,18800.0,10달 전,전국,판매 중,6,0
뉴진스 민지포카 팔아요!(워버스 B),1000.0,8달 전,경상남도 김해시 장유1동,판매 중,6,1
뉴진스 벙거지 하니 위버스 버전 양도합니다,5500.0,8달 전,전국,판매 중,6,1
뉴진스 해린 2차 공방 포카 양도 받아요,1004.0,9달 전,경기도 남양주시 호평동,판매 중,6,1
뉴진스 민지 인생네컷 포토카드 판매,1000.0,2달 전,전국,판매 중,6,1
"급처)뉴진스 해린 어텐션,오엠지 포카양도 판매",2000.0,6일 전,전국,판매 중,6,1
"급처,최저가//뉴진스 하니 이즈위 포카 양도합니다",35000.0,6일 전,전국,판매 중,6,1
뉴진스 시즌그리팅 풀구성 개봉,38000.0,4일 전,전국,판매 중,6,0
뉴진스 코카콜라 엽서,20000.0,7일 전,전국,판매 중,6,0
뉴진스 코카콜라 엽서,5000.0,7일 전,전국,판매 중,6,0
뉴진스 하니 포토카드 17장 팝니다,1000.0,4일 전,전국,판매 중,6,1
뉴진스 해린 포카,1800.0,7일 전,부산광역시 해운대구 좌제2동,판매 중,6,1
뉴진스 OMG 위버스 버전 포카 양도,7500.0,7일 전,전국,판매 중,6,0
뉴진스 민지 2023 시즌그리팅 시그 포카 분철,1000.0,7일 전,인천광역시 계양구 작전2동,판매 중,6,1
뉴진스 다니엘 2023 시즌그리팅 시그 포카 분철,1000.0,7일 전,인천광역시 계양구 작전2동,판매 중,6,1
뉴진스 어텐션 혜인포카,2000.0,2주 전,전국,판매 중,6,1
뉴진스혜인 어텐션포카,2000.0,2주 전,전국,판매 중,6,1
뉴진스 앨범 C버전,9000.0,2주 전,전국,판매 중,6,0
"여자아이들,뉴진스,최예나 포카 팝니다",1000.0,2주 전,경기도 용인시 처인구 유림동,판매 중,6,0
뉴진스 해린 가방 포카,24000.0,3주 전,전국,판매 중,6,1
뉴진스 혜인 미공포 판매합니다,3000.0,3주 전,전국,판매 중,6,1
뉴진스 해린 무나해용,2000.0,3주 전,전국,판매 중,6,1
여돌 포카 처분 ( 뉴진스 르세라핌 ),2800.0,3주 전,전국,판매 중,6,0
뉴진스 하니 포카,1000.0,3주 전,전국,판매 중,6,1
뉴진스 포카 팝니다,1500.0,4주 전,전국,판매 중,6,0
뉴진스 아이디카드 하입보이 어텐션 포토카드 포카,25000.0,2주 전,전국,판매 중,6,0
뉴진스 해린 포카 양도합니다!,65000.0,3주 전,전국,판매 중,6,1
뉴진스 하니 시그포카 (9장),8000.0,6일 전,전국,판매 중,6,1
뉴진스 어텐션 하니 포카 양도,4000.0,1달 전,전국,판매 중,6,1
뉴진스 혜인 비공굿포카 포토카드 포카 포카팩 분철,1004.0,1달 전,서울특별시 성북구 길음제1동,판매 중,6,1
뉴진스 스마트톡 키링 미개봉,35000.0,1달 전,경기도 안양시 만안구 석수1동,판매 중,6,0
뉴진스 다니엘 비공굿포카 포토카드 포카 포카팩 분철,1004.0,1달 전,서울특별시 성북구 길음제1동,판매 중,6,1
뉴진스 해린 포카 양도해요! (뉴진스 공굿 덤),1500.0,1달 전,전국,판매 중,6,1
뉴진스 포카양도,1500.0,1달 전,전국,판매 중,6,0
민지 블루북+알라딘 특전(뉴진스 이벤트 스티커),15000.0,1달 전,전국,판매 중,6,1
뉴진스 랜덤포카 무나,3000.0,1달 전,전국,판매 중,6,0
뉴진스 모자하니포카 양도,3000.0,1달 전,전국,판매 중,6,1
뉴진스 하니 디토 단순개봉 (포카o) 양도,12000.0,1달 전,전국,판매 중,6,1
뉴진스 비공굿 포카 랜덤,1500.0,1달 전,전국,판매 중,6,0
아이브포카 양도,12345.0,2주 전,전국,판매 중,8,0
아이브 교환 포카 접지,1201.0,1주 전,전국,판매 중,8,0
